co2_room,coir50_vwc,coir_vwc,gas_room,offset_from_utc,pressure_room,rh_room,rockwool_vwc,temp_c_room,temp_f_room,time,total_voc_room
1014.0,,,190998,-8.0,1014.5,70.5,,21.4,70.5,2020-10-06 15:46:28,93.0
1001.0,,,190788,-8.0,1014.5,70.4,,21.4,70.5,2020-10-06 15:51:28,91.0
1001.0,,,190475,-8.0,1014.4,70.4,,21.4,70.5,2020-10-06 15:56:29,91.0
1014.0,,,190475,-8.0,1014.4,70.4,,21.4,70.5,2020-10-06 16:01:29,93.0
990.0,,,190683,-8.0,1014.3,70.4,,21.4,70.5,2020-10-06 16:06:29,89.0
975.0,,,190683,-8.0,1014.2,70.3,,21.4,70.5,2020-10-06 16:11:30,87.0
1001.0,,,191313,-8.0,1014.1,70.5,,21.4,70.5,2020-10-06 16:16:30,91.0
990.0,,,191208,-8.0,1014.1,70.5,,21.4,70.5,2020-10-06 16:21:30,89.0
964.0,,,191629,-8.0,1014.1,70.6,,21.4,70.5,2020-10-06 16:26:31,85.0
954.0,,,191735,-8.0,1014.0,70.7,,21.4,70.5,2020-10-06 16:31:31,84.0
935.0,,,191313,-8.0,1014.0,70.6,,21.4,70.5,2020-10-06 16:36:31,81.0
954.0,,,191103,-8.0,1013.9,70.6,,21.4,70.5,2020-10-06 16:41:32,84.0
935.0,,,191313,-8.0,1013.9,70.6,,21.4,70.5,2020-10-06 16:46:32,81.0
935.0,,,191208,-8.0,1013.8,70.6,,21.4,70.5,2020-10-06 16:51:32,81.0
935.0,,,191629,-8.0,1013.8,70.6,,21.3,70.3,2020-10-06 16:56:32,81.0
935.0,,,192158,-8.0,1013.8,70.7,,21.3,70.3,2020-10-06 17:01:33,81.0
870.0,,,193119,-8.0,1013.8,71.1,,21.2,70.2,2020-10-06 17:06:33,71.0
870.0,,,192371,-8.0,1013.8,71.0,,21.3,70.3,2020-10-06 17:11:33,71.0
844.0,,,191418,-8.0,1013.8,70.8,,21.4,70.5,2020-10-06 17:16:33,67.0
844.0,,,191103,-8.0,1013.8,70.6,,21.5,70.7,2020-10-06 17:21:34,67.0
768.0,,,46189,-8.0,1033.4,72.5,,33.4,92.1,2020-10-06 17:26:34,56.0
880.0,,,189437,-8.0,1013.7,70.3,,21.7,71.1,2020-10-06 17:31:34,73.0
813.0,,,189954,-8.0,1013.7,70.3,,21.7,71.1,2020-10-06 17:36:35,62.0
870.0,,,188615,-8.0,1013.6,70.2,,21.7,71.1,2020-10-06 17:41:35,71.0
795.0,,,188615,-8.0,1013.6,70.1,,21.8,71.2,2020-10-06 17:46:35,60.0
795.0,,,188003,-8.0,1013.6,70.1,,21.8,71.2,2020-10-06 17:51:36,60.0
853.0,,,187699,-8.0,1013.5,69.9,,21.9,71.4,2020-10-06 17:56:36,69.0
935.0,,,188615,-8.0,1013.5,70.0,,21.9,71.4,2020-10-06 18:01:36,81.0
813.0,,,187800,-8.0,1013.5,70.0,,21.9,71.4,2020-10-06 18:06:37,62.0
853.0,,,188207,-8.0,1013.5,70.1,,21.9,71.4,2020-10-06 18:11:37,69.0
834.0,,,46189,-8.0,1013.4,70.1,,21.9,71.4,2020-10-06 18:16:38,66.0
844.0,,,187699,-8.0,1013.4,70.2,,21.9,71.4,2020-10-06 18:21:38,67.0
38912.0,,,188718,-8.0,1013.3,70.2,,21.9,71.4,2020-10-06 18:26:38,64.0
813.0,,,188718,-8.0,1013.4,70.1,,21.9,71.4,2020-10-06 18:31:39,62.0
804.0,,,188309,-8.0,1013.4,70.1,,21.9,71.4,2020-10-06 18:36:39,61.0
804.0,,,188207,-8.0,1013.3,70.2,,21.9,71.4,2020-10-06 18:41:39,61.0
776.0,,,187598,-8.0,1013.3,70.1,,21.9,71.4,2020-10-06 18:46:40,57.0
759.0,,,188207,-8.0,1013.3,70.1,,21.9,71.4,2020-10-06 18:51:40,54.0
749.0,,,188615,-8.0,1013.3,70.1,,21.9,71.4,2020-10-06 18:56:40,53.0
740.0,,,188411,-8.0,1013.4,70.0,,22.0,71.6,2020-10-06 19:01:41,51.0
740.0,,,188923,-8.0,1013.4,69.9,,22.0,71.6,2020-10-06 19:06:41,51.0
719.0,,,189025,-8.0,1013.4,69.9,,22.0,71.6,2020-10-06 19:11:41,48.0
700.0,,,188718,-8.0,1013.4,69.8,,22.1,71.8,2020-10-06 19:16:42,45.0
708.0,,,188411,-8.0,1013.5,69.8,,22.1,71.8,2020-10-06 19:21:42,46.0
683.0,,,188309,-8.0,1013.5,69.7,,22.1,71.8,2020-10-06 19:26:42,43.0
683.0,,,188513,-8.0,1013.4,69.7,,22.1,71.8,2020-10-06 19:31:43,43.0
674.0,,,188615,-8.0,1013.4,69.7,,22.1,71.8,2020-10-06 19:36:43,41.0
657.0,,,189025,-8.0,1013.4,69.8,,22.1,71.8,2020-10-06 19:41:43,39.0
650.0,,,188820,-8.0,1013.4,69.7,,22.1,71.8,2020-10-06 19:46:43,38.0
650.0,,,188718,-8.0,1013.4,69.7,,22.1,71.8,2020-10-06 19:51:44,38.0
650.0,,,188923,-8.0,1013.4,69.7,,22.1,71.8,2020-10-06 19:56:44,38.0
643.0,,,189025,-8.0,1013.4,69.8,,22.1,71.8,2020-10-06 20:01:44,37.0
637.0,,,188820,-8.0,1013.3,69.8,,22.1,71.8,2020-10-06 20:06:45,36.0
629.0,,,189128,-8.0,1013.3,69.8,,22.0,71.6,2020-10-06 20:11:45,34.0
623.0,,,189437,-8.0,1013.2,69.8,,22.0,71.6,2020-10-06 20:16:46,33.0
623.0,,,189437,-8.0,1013.2,69.8,,22.0,71.6,2020-10-06 20:21:46,33.0
623.0,,,189334,-8.0,1013.2,69.7,,22.0,71.6,2020-10-06 20:26:46,33.0
572.0,,,189644,-8.0,1013.2,69.8,,22.0,71.6,2020-10-06 20:31:47,26.0
623.0,,,189851,-8.0,1013.2,69.8,,22.0,71.6,2020-10-06 20:36:47,33.0
614.0,,,189540,-8.0,1013.2,69.9,,22.0,71.6,2020-10-06 20:41:48,32.0
629.0,,,189851,-8.0,1013.2,69.8,,22.0,71.6,2020-10-06 20:46:48,34.0
629.0,,,189644,-8.0,1013.2,69.8,,22.0,71.6,2020-10-06 20:51:48,34.0
637.0,,,189747,-8.0,1013.2,69.8,,22.0,71.6,2020-10-06 20:56:49,0.0
637.0,,,189644,-8.0,1013.3,69.8,,22.0,71.6,2020-10-06 21:01:49,36.0
643.0,,,189540,-8.0,1013.3,69.7,,22.0,71.6,2020-10-06 21:06:50,37.0
637.0,,,189334,-8.0,1013.3,69.8,,22.0,71.6,2020-10-06 21:11:50,36.0
637.0,,,189334,-8.0,1013.3,69.8,,22.0,71.6,2020-10-06 21:16:50,36.0
637.0,,,189437,-8.0,1013.3,69.8,,22.0,71.6,2020-10-06 21:21:51,36.0
637.0,,,189231,-8.0,1013.3,69.7,,22.0,71.6,2020-10-06 21:26:51,36.0
637.0,,,188513,-8.0,1013.3,69.6,,22.0,71.6,2020-10-06 21:31:51,36.0
594.0,,,189128,-8.0,1013.3,69.4,,22.1,71.8,2020-10-06 21:36:52,29.0
637.0,,,189851,-8.0,1013.3,69.1,,22.0,71.6,2020-10-06 21:41:52,36.0
623.0,,,190370,-8.0,1013.2,69.0,,22.1,71.8,2020-10-06 21:46:52,33.0
674.0,,,190266,-8.0,1013.2,69.2,,22.0,71.6,2020-10-06 21:51:53,41.0
607.0,,,190475,-8.0,1013.2,69.2,,22.0,71.6,2020-10-06 21:56:53,31.0
666.0,,,190475,-8.0,1013.2,69.2,,22.0,71.6,2020-10-06 22:01:53,40.0
586.0,,,190893,-8.0,1013.1,69.2,,22.0,71.6,2020-10-06 22:06:54,28.0
643.0,,,191208,-8.0,1013.1,69.3,,22.0,71.6,2020-10-06 22:11:54,37.0
642.0,,,191103,-8.0,1013.1,69.3,,22.0,71.6,2020-10-06 22:16:54,36.0
626.0,,,191208,-8.0,1013.1,69.3,,22.0,71.6,2020-10-06 22:21:55,34.0
613.0,,,191208,-8.0,1013.1,69.3,,22.0,71.6,2020-10-06 22:26:55,32.0
613.0,,,191313,-8.0,1013.1,69.3,,21.9,71.4,2020-10-06 22:31:55,32.0
613.0,,,191103,-8.0,1013.1,69.1,,22.0,71.6,2020-10-06 22:36:56,32.0
613.0,,,191418,-8.0,1013.1,69.2,,21.9,71.4,2020-10-06 22:41:56,32.0
604.0,,,191208,-8.0,1013.1,69.2,,22.0,71.6,2020-10-06 22:46:57,31.0
596.0,,,191103,-8.0,1013.1,69.2,,22.0,71.6,2020-10-06 22:51:57,29.0
589.0,,,191208,-8.0,1013.1,69.1,,22.0,71.6,2020-10-06 22:56:57,28.0
589.0,,,190998,-8.0,1013.2,69.1,,22.1,71.8,2020-10-06 23:01:58,28.0
589.0,,,190998,-8.0,1013.2,69.1,,22.1,71.8,2020-10-06 23:06:58,28.0
581.0,,,191208,-8.0,1013.2,69.0,,22.1,71.8,2020-10-06 23:11:58,27.0
568.0,,,191313,-8.0,1013.1,69.0,,22.1,71.8,2020-10-06 23:16:59,25.0
562.0,,,190893,-8.0,1013.1,69.0,,22.1,71.8,2020-10-06 23:21:59,24.0
553.0,,,190683,-8.0,1013.1,69.0,,22.1,71.8,2020-10-06 23:26:59,23.0
548.0,,,190475,-8.0,1013.1,69.0,,22.1,71.8,2020-10-06 23:31:59,22.0
541.0,,,190162,-8.0,1013.0,68.9,,22.1,71.8,2020-10-06 23:37:00,21.0
541.0,,,190162,-8.0,1013.0,68.9,,22.1,71.8,2020-10-06 23:42:00,21.0
535.0,,,189851,-8.0,1013.0,68.9,,22.1,71.8,2020-10-06 23:47:00,7.0
524.0,,,190058,-8.0,1012.9,68.9,,22.0,71.6,2020-10-06 23:52:00,18.0
524.0,,,189851,-8.0,1013.0,68.9,,22.0,71.6,2020-10-06 23:57:01,18.0
524.0,,,189644,-8.0,1012.9,68.9,,22.0,71.6,2020-10-07 00:02:01,18.0
524.0,,,189644,-8.0,1012.8,68.9,,22.0,71.6,2020-10-07 00:07:01,18.0
517.0,,,189540,-8.0,1012.8,69.0,,22.0,71.6,2020-10-07 00:12:02,17.0
506.0,,,189025,-8.0,1012.8,68.9,,22.0,71.6,2020-10-07 00:17:02,7.0
502.0,,,188923,-8.0,1012.8,68.9,,22.0,71.6,2020-10-07 00:22:02,15.0
502.0,,,189334,-8.0,1012.8,68.9,,22.0,71.6,2020-10-07 00:27:03,15.0
437.0,,,189025,-8.0,1012.8,68.8,,22.0,71.6,2020-10-07 00:32:03,5.0
496.0,,,189128,-8.0,1012.7,69.0,,21.9,71.4,2020-10-07 00:37:04,14.0
490.0,,,189128,-8.0,1012.7,68.9,,21.9,71.4,2020-10-07 00:42:04,13.0
490.0,,,189334,-8.0,1012.7,69.0,,21.9,71.4,2020-10-07 00:47:04,13.0
483.0,,,188615,-8.0,1012.7,69.0,,21.9,71.4,2020-10-07 00:52:05,12.0
483.0,,,188411,-8.0,1012.6,69.0,,21.9,71.4,2020-10-07 00:57:05,12.0
483.0,,,188309,-8.0,1012.6,68.9,,21.9,71.4,2020-10-07 01:02:06,12.0
480.0,,,187902,-8.0,1012.6,68.9,,21.9,71.4,2020-10-07 01:07:06,12.0
480.0,,,187699,-8.0,1012.6,68.8,,22.0,71.6,2020-10-07 01:12:06,12.0
480.0,,,187902,-8.0,1012.5,68.8,,22.0,71.6,2020-10-07 01:17:07,12.0
416.0,,,187699,-8.0,1012.5,68.8,,21.9,71.4,2020-10-07 01:22:07,2.0
481.0,,,188003,-8.0,1012.5,68.7,,22.0,71.6,2020-10-07 01:27:07,12.0
473.0,,,187497,-8.0,1012.4,68.8,,21.9,71.4,2020-10-07 01:32:08,1.0
481.0,,,46189,-8.0,1012.4,68.7,,21.9,71.4,2020-10-07 01:37:08,12.0
481.0,,,46189,-8.0,1012.4,68.7,,21.9,71.4,2020-10-07 01:42:08,1.0
481.0,,,46189,-8.0,1012.3,68.7,,22.0,71.6,2020-10-07 01:47:09,12.0
473.0,,,46189,-8.0,1012.3,68.7,,22.0,71.6,2020-10-07 01:52:09,1.0
485.0,,,187497,-8.0,1012.3,68.6,,22.0,71.6,2020-10-07 01:57:09,12.0
473.0,,,187497,-8.0,1012.3,68.6,,22.0,71.6,2020-10-07 02:02:10,11.0
480.0,,,187497,-8.0,1012.3,68.7,,21.9,71.4,2020-10-07 02:07:10,12.0
480.0,,,46189,-8.0,1012.3,68.7,,21.9,71.4,2020-10-07 02:12:10,12.0
473.0,,,187699,-8.0,1012.2,68.7,,21.9,71.4,2020-10-07 02:17:11,11.0
409.0,,,187497,-8.0,1012.2,68.7,,21.9,71.4,2020-10-07 02:22:11,1.0
485.0,,,187598,-8.0,1012.1,68.8,,21.9,71.4,2020-10-07 02:27:11,12.0
490.0,,,46189,-8.0,1012.1,68.8,,21.9,71.4,2020-10-07 02:32:12,13.0
496.0,,,46189,-8.0,1012.1,68.8,,21.9,71.4,2020-10-07 02:37:12,14.0
485.0,,,46189,-8.0,1012.1,68.7,,21.9,71.4,2020-10-07 02:42:13,12.0
485.0,,,187497,-8.0,1012.0,68.7,,21.9,71.4,2020-10-07 02:47:13,12.0
485.0,,,187800,-8.0,1011.9,68.6,,21.9,71.4,2020-10-07 02:52:13,12.0
435.0,,,46189,-8.0,1011.8,68.7,,21.9,71.4,2020-10-07 02:57:14,5.0
485.0,,,187497,-8.0,1011.8,68.6,,21.9,71.4,2020-10-07 03:02:14,12.0
485.0,,,46189,-8.0,1011.8,68.6,,21.9,71.4,2020-10-07 03:07:15,12.0
490.0,,,46189,-8.0,1011.8,68.6,,21.9,71.4,2020-10-07 03:12:15,13.0
466.0,,,46189,-8.0,1011.8,68.6,,21.9,71.4,2020-10-07 03:17:15,10.0
506.0,,,46189,-8.0,1011.8,68.5,,21.9,71.4,2020-10-07 03:22:16,16.0
452.0,,,46189,-8.0,1011.7,68.4,,21.9,71.4,2020-10-07 03:27:16,7.0
524.0,,,46189,-8.0,1011.7,68.4,,21.9,71.4,2020-10-07 03:32:16,18.0
517.0,,,46189,-8.0,1011.7,68.4,,21.9,71.4,2020-10-07 03:37:17,17.0
530.0,,,46189,-8.0,1011.6,68.4,,21.9,71.4,2020-10-07 03:42:17,19.0
530.0,,,46189,-8.0,1011.6,68.1,,22.0,71.6,2020-10-07 03:47:17,19.0
799.0,,,46189,-8.0,1011.5,67.9,,22.1,71.8,2020-10-07 03:52:17,60.0
799.0,,,46189,-8.0,1011.5,67.9,,22.1,71.8,2020-10-07 03:57:18,60.0
755.0,,,46189,-8.0,1011.4,68.0,,22.1,71.8,2020-10-07 04:02:18,54.0
755.0,,,46189,-8.0,1011.3,68.0,,22.1,71.8,2020-10-07 04:07:18,54.0
707.0,,,46189,-8.0,1011.3,68.0,,22.1,71.8,2020-10-07 04:12:19,46.0
599.0,,,46189,-8.0,1011.4,68.1,,22.1,71.8,2020-10-07 04:17:19,30.0
655.0,,,46189,-8.0,1011.3,68.1,,22.0,71.6,2020-10-07 04:22:20,38.0
626.0,,,46189,-8.0,1011.3,68.1,,22.0,71.6,2020-10-07 04:27:20,34.0
611.0,,,46189,-8.0,1011.3,68.1,,22.0,71.6,2020-10-07 04:32:21,32.0
581.0,,,46189,-8.0,1011.3,68.2,,21.9,71.4,2020-10-07 04:37:21,27.0
691.0,,,46189,-8.0,1011.3,68.0,,22.0,71.6,2020-10-07 04:42:21,44.0
839.0,,,46189,-8.0,1011.3,67.9,,22.1,71.8,2020-10-07 04:47:22,66.0
839.0,,,46189,-8.0,1011.2,67.9,,22.1,71.8,2020-10-07 04:52:22,66.0
839.0,,,46189,-8.0,1011.1,67.9,,22.1,71.8,2020-10-07 04:57:23,66.0
755.0,,,46189,-8.0,1011.1,68.0,,22.1,71.8,2020-10-07 05:02:23,54.0
728.0,,,46189,-8.0,1011.2,67.9,,22.1,71.8,2020-10-07 05:07:24,49.0
849.0,,,46189,-8.0,1011.1,67.7,,22.2,72.0,2020-10-07 05:12:24,68.0
1027.0,,,46189,-8.0,1011.2,67.5,,22.3,72.1,2020-10-07 05:17:24,95.0
1027.0,,,46189,-8.0,1011.2,67.5,,22.3,72.1,2020-10-07 05:22:25,95.0
986.0,,,46189,-8.0,1011.1,67.6,,22.3,72.1,2020-10-07 05:27:25,89.0
986.0,,,46189,-8.0,1011.1,67.7,,22.3,72.1,2020-10-07 05:32:25,89.0
916.0,,,46189,-8.0,1011.0,67.7,,22.2,72.0,2020-10-07 05:37:26,78.0
916.0,,,46189,-8.0,1011.0,67.8,,22.2,72.0,2020-10-07 05:42:26,78.0
1027.0,,,46189,-8.0,1011.0,67.5,,22.4,72.3,2020-10-07 05:47:26,95.0
1201.0,,,46189,-8.0,1010.9,67.4,,22.5,72.5,2020-10-07 05:52:27,122.0
1183.0,,,46189,-8.0,1010.9,67.5,,22.5,72.5,2020-10-07 05:57:27,119.0
1116.0,,,46189,-8.0,1010.9,67.6,,22.4,72.3,2020-10-07 06:02:27,109.0
1027.0,,,46189,-8.0,1010.9,67.8,,22.4,72.3,2020-10-07 06:07:28,95.0
969.0,,,46189,-8.0,1010.9,67.9,,22.3,72.1,2020-10-07 06:12:28,86.0
969.0,,,46189,-8.0,1010.9,68.0,,22.3,72.1,2020-10-07 06:17:29,86.0
946.0,,,16389,-8.0,1257.7,100.0,,-125.1,-193.2,2020-10-07 06:22:29,83.0
1116.0,,,46189,-8.0,1010.9,67.8,,22.4,72.3,2020-10-07 06:27:29,109.0
1088.0,,,46189,-8.0,1010.9,67.9,,22.4,72.3,2020-10-07 06:32:30,104.0
1027.0,,,46189,-8.0,1010.9,67.9,,22.4,72.3,2020-10-07 06:37:30,95.0
1027.0,,,46189,-8.0,1010.9,68.0,,22.4,72.3,2020-10-07 06:42:31,95.0
830.0,,,46189,-8.0,1010.8,68.0,,22.3,72.1,2020-10-07 06:47:31,65.0
997.0,,,46189,-8.0,1010.8,67.9,,22.4,72.3,2020-10-07 06:52:31,90.0
1071.0,,,46189,-8.0,1010.8,67.9,,22.4,72.3,2020-10-07 06:57:32,102.0
1059.0,,,46189,-8.0,1010.8,67.9,,22.4,72.3,2020-10-07 07:02:32,100.0
1009.0,,,46189,-8.0,1010.9,68.1,,22.4,72.3,2020-10-07 07:07:33,92.0
969.0,,,46189,-8.0,1010.9,68.2,,22.4,72.3,2020-10-07 07:12:33,86.0
969.0,,,46189,-8.0,1010.9,68.2,,22.4,72.3,2020-10-07 07:17:33,86.0
1071.0,,,46189,-8.0,1010.9,67.9,,22.6,72.7,2020-10-07 07:22:34,102.0
1116.0,,,46189,-8.0,1010.9,68.0,,22.5,72.5,2020-10-07 07:27:34,109.0
1071.0,,,46189,-8.0,1010.9,68.0,,22.5,72.5,2020-10-07 07:32:34,102.0
1009.0,,,46189,-8.0,1010.9,68.1,,22.5,72.5,2020-10-07 07:37:34,92.0
986.0,,,46189,-8.0,1010.9,68.2,,22.5,72.5,2020-10-07 07:42:35,89.0
986.0,,,46189,-8.0,1010.9,68.1,,22.5,72.5,2020-10-07 07:47:35,89.0
1071.0,,,46189,-8.0,1010.9,67.9,,22.6,72.7,2020-10-07 07:52:36,102.0
1088.0,,,46189,-8.0,1010.9,68.0,,22.6,72.7,2020-10-07 07:57:36,104.0
882.0,,,46189,-8.0,1010.9,68.0,,22.6,72.7,2020-10-07 08:02:36,73.0
969.0,,,46189,-8.0,1010.9,68.1,,22.6,72.7,2020-10-07 08:07:37,86.0
916.0,,,46189,-8.0,1010.9,68.2,,22.5,72.5,2020-10-07 08:12:37,78.0
895.0,,,46189,-8.0,1011.0,68.3,,22.4,72.3,2020-10-07 08:17:37,75.0
895.0,,,46189,-8.0,1010.9,68.4,,22.4,72.3,2020-10-07 08:22:38,75.0
830.0,,,46189,-8.0,1010.9,68.6,,22.3,72.1,2020-10-07 08:27:38,65.0
819.0,,,46189,-8.0,1011.0,68.6,,22.3,72.1,2020-10-07 08:32:39,63.0
788.0,,,46189,-8.0,1011.0,68.7,,22.3,72.1,2020-10-07 08:37:39,59.0
788.0,,,46189,-8.0,1011.0,68.8,,22.3,72.1,2020-10-07 08:42:40,59.0
765.0,,,46189,-8.0,1011.0,68.7,,22.3,72.1,2020-10-07 08:47:40,55.0
747.0,,,46189,-8.0,1011.0,68.7,,22.3,72.1,2020-10-07 08:52:40,52.0
747.0,,,46189,-8.0,1010.9,68.8,,22.3,72.1,2020-10-07 08:57:41,52.0
715.0,,,46189,-8.0,1010.9,68.8,,22.2,72.0,2020-10-07 09:02:41,47.0
691.0,,,46189,-8.0,1011.0,69.0,,22.1,71.8,2020-10-07 09:07:42,44.0
700.0,,,46189,-8.0,1011.0,69.7,,21.9,71.4,2020-10-07 09:12:42,45.0
682.0,,,188003,-8.0,1010.9,70.2,,21.7,71.1,2020-10-07 09:17:42,42.0
691.0,,,46189,-8.0,1011.0,70.5,,21.6,70.9,2020-10-07 09:22:43,44.0
691.0,,,188513,-8.0,1011.0,70.7,,21.5,70.7,2020-10-07 09:27:43,44.0
700.0,,,188003,-8.0,1011.0,70.8,,21.5,70.7,2020-10-07 09:32:43,45.0
728.0,,,46189,-8.0,1011.0,70.0,,21.7,71.1,2020-10-07 09:37:44,49.0
707.0,,,188820,-8.0,1011.0,69.8,,21.7,71.1,2020-10-07 09:42:44,46.0
715.0,,,188513,-8.0,1011.1,69.7,,21.7,71.1,2020-10-07 09:47:44,47.0
707.0,,,189954,-8.0,1011.1,69.6,,21.7,71.1,2020-10-07 09:52:45,46.0
642.0,,,189540,-8.0,1011.1,69.6,,21.7,71.1,2020-10-07 09:57:45,36.0
715.0,,,190788,-8.0,1011.0,69.6,,21.7,71.1,2020-10-07 10:02:45,47.0
642.0,,,190058,-8.0,1010.9,69.6,,21.7,71.1,2020-10-07 10:07:46,36.0
715.0,,,190683,-8.0,1010.9,69.7,,21.7,71.1,2020-10-07 10:12:46,47.0
691.0,,,190370,-8.0,1010.9,69.7,,21.7,71.1,2020-10-07 10:17:46,44.0
715.0,,,190370,-8.0,1010.9,69.6,,21.7,71.1,2020-10-07 10:22:47,47.0
655.0,,,191629,-8.0,1010.8,69.7,,21.6,70.9,2020-10-07 10:27:47,38.0
707.0,,,190788,-8.0,1010.8,69.7,,21.6,70.9,2020-10-07 10:32:47,46.0
655.0,,,191946,-8.0,1010.9,69.7,,21.6,70.9,2020-10-07 10:37:48,38.0
715.0,,,190998,-8.0,1010.8,69.7,,21.6,70.9,2020-10-07 10:42:48,47.0
707.0,,,191946,-8.0,1010.8,69.7,,21.6,70.9,2020-10-07 10:47:48,46.0
700.0,,,190998,-8.0,1010.8,69.8,,21.5,70.7,2020-10-07 10:52:49,45.0
707.0,,,191208,-8.0,1010.8,69.8,,21.5,70.7,2020-10-07 10:57:49,46.0
707.0,,,190266,-8.0,1010.7,69.7,,21.6,70.9,2020-10-07 11:02:49,46.0
700.0,,,190370,-8.0,1010.7,69.8,,21.5,70.7,2020-10-07 11:07:50,45.0
700.0,,,191629,-8.0,1010.6,69.9,,21.5,70.7,2020-10-07 11:12:50,45.0
691.0,,,191208,-8.0,1010.6,69.9,,21.5,70.7,2020-10-07 11:17:50,44.0
691.0,,,192371,-8.0,1010.6,69.9,,21.5,70.7,2020-10-07 11:22:51,44.0
691.0,,,191208,-8.0,1010.6,70.0,,21.5,70.7,2020-10-07 11:27:51,44.0
700.0,,,192478,-8.0,1010.5,69.9,,21.4,70.5,2020-10-07 11:32:51,45.0
700.0,,,191313,-8.0,1010.5,70.0,,21.4,70.5,2020-10-07 11:37:52,45.0
700.0,,,191629,-8.0,1010.5,70.0,,21.4,70.5,2020-10-07 11:42:52,45.0
700.0,,,190683,-8.0,1010.4,70.1,,21.4,70.5,2020-10-07 11:47:52,45.0
700.0,,,190579,-8.0,1010.4,70.0,,21.4,70.5,2020-10-07 11:52:53,45.0
691.0,,,191841,-8.0,1010.4,70.1,,21.4,70.5,2020-10-07 11:57:53,44.0
691.0,,,190893,-8.0,1010.3,70.1,,21.4,70.5,2020-10-07 12:02:53,44.0
691.0,,,192158,-8.0,1010.3,70.1,,21.4,70.5,2020-10-07 12:07:54,44.0
691.0,,,191208,-8.0,1010.3,70.2,,21.4,70.5,2020-10-07 12:12:54,44.0
691.0,,,192052,-8.0,1010.2,70.2,,21.4,70.5,2020-10-07 12:17:54,44.0
691.0,,,191313,-8.0,1010.2,70.2,,21.4,70.5,2020-10-07 12:22:55,44.0
691.0,,,191629,-8.0,1010.1,70.2,,21.4,70.5,2020-10-07 12:27:55,44.0
691.0,,,190475,-8.0,1010.1,70.2,,21.4,70.5,2020-10-07 12:32:55,44.0
691.0,,,190475,-8.0,1010.1,70.3,,21.4,70.5,2020-10-07 12:37:56,44.0
691.0,,,191841,-8.0,1010.0,70.4,,21.4,70.5,2020-10-07 12:42:56,44.0
691.0,,,191208,-8.0,1010.0,70.4,,21.4,70.5,2020-10-07 12:47:56,44.0
691.0,,,192052,-8.0,1010.0,70.4,,21.4,70.5,2020-10-07 12:52:57,44.0
700.0,,,191103,-8.0,1009.9,70.5,,21.4,70.5,2020-10-07 12:57:57,45.0
691.0,,,191735,-8.0,1009.9,70.5,,21.3,70.3,2020-10-07 13:02:57,44.0
691.0,,,191208,-8.0,1009.9,70.5,,21.3,70.3,2020-10-07 13:07:58,44.0
700.0,,,191841,-8.0,1009.8,70.5,,21.3,70.3,2020-10-07 13:12:58,45.0
691.0,,,191208,-8.0,1009.7,70.6,,21.3,70.3,2020-10-07 13:17:58,44.0
691.0,,,191524,-8.0,1009.7,70.6,,21.3,70.3,2020-10-07 13:22:59,44.0
691.0,,,192371,-8.0,1009.6,70.6,,21.3,70.3,2020-10-07 13:27:59,44.0
700.0,,,191418,-8.0,1009.6,70.6,,21.3,70.3,2020-10-07 13:32:59,45.0
691.0,,,192265,-8.0,1009.6,70.6,,21.3,70.3,2020-10-07 13:38:00,44.0
691.0,,,191103,-8.0,1009.5,70.6,,21.3,70.3,2020-10-07 13:43:00,44.0
682.0,,,192052,-8.0,1009.5,70.7,,21.3,70.3,2020-10-07 13:48:00,42.0
700.0,,,190788,-8.0,1009.5,70.7,,21.3,70.3,2020-10-07 13:53:00,45.0
650.0,,,191418,-8.0,1009.4,70.7,,21.3,70.3,2020-10-07 13:58:01,38.0
650.0,,,190998,-8.0,1009.3,70.7,,21.3,70.3,2020-10-07 14:03:01,38.0
626.0,,,191524,-8.0,1009.3,70.8,,21.3,70.3,2020-10-07 14:08:01,34.0
691.0,,,192798,-8.0,1009.2,70.8,,21.3,70.3,2020-10-07 14:13:02,44.0
626.0,,,191735,-8.0,1009.2,70.8,,21.3,70.3,2020-10-07 14:18:02,34.0
691.0,,,192478,-8.0,1009.1,70.8,,21.3,70.3,2020-10-07 14:23:02,44.0
691.0,,,190998,-8.0,1009.1,70.8,,21.3,70.3,2020-10-07 14:28:03,44.0
691.0,,,192584,-8.0,1009.0,70.9,,21.3,70.3,2020-10-07 14:33:03,44.0
691.0,,,191735,-8.0,1009.0,70.8,,21.3,70.3,2020-10-07 14:38:03,44.0
691.0,,,192584,-8.0,1008.9,70.9,,21.3,70.3,2020-10-07 14:43:04,44.0
691.0,,,192691,-8.0,1008.8,70.9,,21.3,70.3,2020-10-07 14:48:04,44.0
691.0,,,192798,-8.0,1008.8,70.9,,21.3,70.3,2020-10-07 14:53:04,44.0
691.0,,,193549,-8.0,1008.7,71.0,,21.3,70.3,2020-10-07 14:58:05,44.0
1164.0,,,192478,-8.0,1008.7,71.0,,21.3,70.3,2020-10-07 15:03:05,116.0
1088.0,,,193441,-8.0,1008.7,71.0,,21.3,70.3,2020-10-07 15:08:05,104.0
882.0,,,192905,-8.0,1008.7,71.0,,21.3,70.3,2020-10-07 15:13:06,73.0
895.0,,,193657,-8.0,1008.7,71.1,,21.3,70.3,2020-10-07 15:18:06,75.0
